Year,Canola,region,average_max_temp_in_4,average_max_temp_in_5,average_max_temp_in_6,average_max_temp_in_7,average_max_temp_in_8,average_max_temp_in_9,average_max_temp_in_10,days_above_25,days_under_0,longest_dry_spell,longest_wet_spell,days_over_95_precipitation,longest_heat_wave,longest_cold_wave,SPI_in_4,SPI_in_5,SPI_in_6,SPI_in_7,SPI_in_8,SPI_in_9,SPI_in_10,Region,Soil Zone
2018,7.321818152386562,243,277.46539306640625,295.0372619628906,296.0154724121094,297.8710021972656,299.0900573730469,287.5622863769531,279.1085205078125,56,13,7,11,8,8,9,-0.1917112399734335,-0.081270139113753,0.0670102631925367,-0.0852890263259059,-0.3606912925763877,0.4462540670575334,0.2286064340668984,243.0,1.0
2019,3.112995918051311,243,283.8507080078125,289.7638244628906,295.8587341308594,297.77850341796875,295.6470947265625,290.4042663574219,279.27496337890625,40,4,8,14,9,6,3,0.1859086704948647,-0.32274345384204,-0.063881964321454,0.2000305571183612,0.1363410297092886,0.5482219231892829,0.232924399489914,243.0,1.0
2020,-0.7463100946450254,243,280.4685363769531,290.3258361816406,295.4650573730469,298.2745056152344,298.4469909667969,290.9445495605469,279.0699462890625,45,15,4,14,9,4,5,0.3238990566435605,-0.1779555668366891,0.1686431184430152,0.3141262142299763,-0.1579960111801057,0.2730609985448976,0.2838051562252582,243.0,1.0
2021,-19.760305641417748,243,284.00482177734375,290.4259948730469,297.5807800292969,300.6790466308594,296.36138916015625,293.9033203125,285.7648010253906,57,1,17,13,13,7,2,-0.184164287131984,-0.2431950054953177,-0.2616893335724969,-0.0129441062633305,0.3087082853855866,-0.1918308285765669,-0.1046282321259825,243.0,1.0
2022,-2.7207175225577345,243,276.4393310546875,289.0102233886719,294.24298095703125,297.10980224609375,297.8974609375,293.9192810058594,284.50872802734375,45,7,15,9,17,4,5,0.4042082979865482,0.4328745550707747,-0.0190496867748664,0.2759691441841138,0.039920191306575,-0.0923080671093026,-0.2965188568876634,243.0,1.0
1990,0.5450031117696597,244,281.6017150878906,289.5987243652344,295.57244873046875,296.33270263671875,297.4113464355469,294.5535583496094,282.3876037597656,41,2,8,19,9,6,5,0.1248314009712192,0.1224947014088653,0.2786834012497424,0.290184840165238,0.163579896436272,0.0329612415178046,0.017430441035853,244.0,1.0
1991,4.110173014442623,244,285.8394775390625,290.6452941894531,295.84515380859375,297.2430114746094,299.1947937011719,291.1007995605469,279.2366027832031,45,8,6,17,14,5,4,0.2444467316446669,0.3381931344987303,0.1102437128409549,0.1351507667206359,-0.1303118481935009,0.2864706415534531,0.433162502568254,244.0,1.0
1992,-0.6480372287878815,244,282.7917175292969,291.17535400390625,293.6688232421875,293.1749267578125,294.6203308105469,289.0066833496094,282.8016052246094,22,3,6,10,7,5,6,0.0680951661662323,0.1987722310396587,-0.0840682242095819,0.2960587737016218,0.2176677619948928,0.504037108181018,-0.0144249758944246,244.0,1.0
1993,2.3692948136132586,244,282.9189147949219,291.10345458984375,292.4273681640625,293.3167724609375,294.2744140625,288.1264953613281,281.8403625488281,14,2,8,27,8,4,5,0.0669682775347184,-0.1645696108299423,0.0756303089648368,0.3761204927864494,0.3329699822308866,0.5631099005387573,-0.1128393172730887,244.0,1.0
1994,-2.935739776618444,244,284.2445373535156,291.4157409667969,293.8497009277344,295.0922546386719,295.0357971191406,293.4677429199219,284.5483703613281,24,0,8,35,12,3,4,-0.1120308971284239,0.0647630538078239,0.4756696413449651,0.1836700103748494,0.3311043081532558,-0.0932889879673297,0.1122189710185789,244.0,1.0
1995,-5.464154512753616,244,276.0634765625,288.6874694824219,297.25299072265625,296.7172546386719,296.2206726074219,291.58050537109375,282.5802001953125,40,8,6,23,12,9,7,0.2289702534990505,0.2257152881002275,-0.1765596377411663,0.2391070961800798,0.5112859902909661,-0.1949392167311452,0.4947165732541788,244.0,1.0
1996,-0.015949394792251326,244,278.6053161621094,286.7413330078125,295.12030029296875,295.5347900390625,297.75238037109375,288.9817199707031,281.0908508300781,33,9,11,26,16,5,3,0.5146505463788879,0.0887242123643679,0.1664225498833669,0.4693960171602678,0.1212683523578161,0.2813051365583957,0.4512360994870737,244.0,1.0
1997,0.30754161253004497,244,279.6360168457031,288.2479553222656,296.1322937011719,296.559326171875,296.7641906738281,293.5768737792969,282.12896728515625,43,8,6,13,11,4,6,0.0848591655117412,0.09564164240333,0.1432845312103352,0.3431201288914668,0.2517158275405231,0.1427177608035569,0.2911062198435719,244.0,1.0
1998,-1.1910776165097907,244,287.3081359863281,291.9764709472656,292.0496520996094,296.53546142578125,298.5227355957031,293.3839111328125,283.5050964355469,39,0,10,45,13,5,5,-0.3388256563772118,0.1428213950998572,0.4394344153690984,0.2704619475916493,0.1072260804897704,0.4211890009221421,0.2667338499226798,244.0,1.0
1999,1.8869230085469049,244,284.6595764160156,288.3540954589844,292.1600036621094,295.4703369140625,295.9107360839844,289.2124938964844,282.4246826171875,23,0,9,18,18,3,4,0.0913474327688792,0.5012140374773026,0.2074734083053178,0.2061316750254013,0.1135069581929601,0.3213229714284988,0.165531824235505,244.0,1.0
2000,3.1415434877001296,244,282.72149658203125,289.2638244628906,291.53472900390625,296.70062255859375,295.6748352050781,289.6945495605469,284.4054260253906,24,1,11,19,14,4,6,0.3827381400880313,0.3321250930671075,0.2824047789676262,0.2127488495712095,0.3090180710488692,0.3242932114432746,-0.1388651396648628,244.0,1.0
2001,-4.528806540056415,244,281.63568115234375,290.9167175292969,293.11370849609375,297.08612060546875,299.3777770996094,293.32952880859375,281.2768249511719,45,5,8,17,7,4,4,0.0015291538572596,0.0906866445052176,0.0773921219436298,0.3761726857872066,-0.181243441832887,0.0813621471084368,0.0453179548285345,244.0,1.0
2002,2.7789895920956162,244,278.87811279296875,287.95001220703125,295.4553527832031,298.3815002441406,293.56561279296875,290.7835998535156,276.28375244140625,30,19,9,16,11,5,6,0.3495138483676989,0.0085829452787997,0.1926437730753119,-0.0142234940308157,0.7949834119621244,0.2123840562852892,0.3612044930113594,244.0,1.0
2003,-7.0365944216558205,244,282.9354248046875,290.1622009277344,293.7984619140625,297.54925537109375,299.91864013671875,290.0998840332031,284.607666015625,49,7,9,17,13,10,3,0.4434681097396871,0.1434205359101534,-0.2241733576432228,0.0588014940572099,-0.1276536314046111,0.4038271550301064,0.032314080474294,244.0,1.0
2004,-2.475558581310729,244,283.0859375,285.88067626953125,290.4892272949219,295.2893981933594,291.5281677246094,290.83001708984375,281.7356262207031,11,3,6,17,13,2,7,0.0505418640753196,0.4385824882526148,0.2461951332431375,0.2344618829765271,0.4953076136934231,0.0440989153070913,0.2765423394272815,244.0,1.0
2005,1.560250355853885,244,285.3502502441406,288.1114501953125,293.1667785644531,296.9978942871094,294.9272766113281,290.91265869140625,282.9438171386719,28,0,6,34,13,5,4,-0.014862595044731,0.2383449780044651,0.5293544540850089,0.1866310005241704,0.0568493307776873,0.3647477814842613,-0.0359108821241966,244.0,1.0
2006,11.874461849197779,244,287.0736999511719,289.7507629394531,294.3387756347656,299.0082092285156,297.9577331542969,291.0259094238281,279.05145263671875,48,6,10,15,17,4,3,0.4151286655128247,0.1964381590702275,0.1202112102983716,-0.1700495100278918,0.041408025679922,0.327630858168264,0.2803430915055716,244.0,1.0
2007,-5.434706803361795,244,283.0464172363281,290.0727844238281,293.77728271484375,300.1722106933594,294.8534851074219,290.03118896484375,283.1950378417969,34,5,10,22,8,5,3,-0.0939121936701079,0.327007469855013,0.2983217534733516,-0.1759817523072981,0.2534009277339922,0.4032388286141216,0.0347174856594779,244.0,1.0
2008,2.4327443981751635,244,282.77325439453125,288.7091369628906,292.6127624511719,295.8240966796875,297.111328125,289.3932189941406,282.7519226074219,20,1,7,17,11,3,5,0.1521836926812094,-0.2717198525695923,0.1656961526678332,0.4230484764146343,-0.0336658312249236,0.1447203517146252,0.1207665417922315,244.0,1.0
2009,10.074712300260934,244,281.6883850097656,287.94378662109375,294.2671203613281,294.93817138671875,294.6382751464844,295.9414367675781,278.38873291015625,36,2,9,12,19,8,7,0.2234546140216644,0.1131578558217161,-0.0894542941050989,0.0963166657194468,0.3232836877638262,-0.1655752814055589,0.7041972970060848,244.0,1.0
2010,-8.304660845203298,244,286.4686584472656,286.8346862792969,292.4735412597656,295.9612121582031,294.7258605957031,287.9740295410156,285.025390625,17,3,13,30,24,3,3,0.2178392712150708,0.5642445793036882,0.4635117785733119,0.3714064181932544,0.4134558283122538,0.4088503876012292,-0.1707617819849827,244.0,1.0
2011,-2.4074141365710062,244,280.9664001464844,287.49737548828125,292.9403381347656,297.4621276855469,297.1864318847656,292.25872802734375,284.21209716796875,32,0,10,16,16,3,3,-0.0443823284829949,0.2551582580046528,0.2447435094459569,0.2087266562300102,0.0529516350001957,-0.0078547704952674,0.1226790500279178,244.0,1.0
2012,-8.533547573842188,244,283.7442321777344,288.0471496582031,294.3281555175781,298.2564392089844,297.07012939453125,293.54473876953125,280.3393249511719,38,6,18,26,22,4,3,0.4679199491031964,0.3991888667653102,0.2521032688239631,0.1393966742392782,0.0378087027037088,-0.3383815395993807,0.3141456213023902,244.0,1.0
2013,4.614579293164752,244,274.25750732421875,290.29364013671875,294.0003967285156,296.2927551269531,298.4313049316406,294.8909912109375,281.31292724609375,33,15,6,17,7,8,4,0.157131847758985,-0.2520461091155597,0.0406701744333156,0.1365714847105623,-0.0745438846079028,0.0352083741947501,-0.1241031498058186,244.0,1.0
2014,-4.458378491107624,244,278.0196838378906,290.1833801269531,292.2430725097656,296.1355285644531,296.901123046875,291.32940673828125,284.0957946777344,35,9,5,14,20,5,5,0.6729486876797406,0.0980677765223698,0.5684466899506321,-0.1005183388358418,0.3799034424615607,0.1131539398659394,-0.2051578681468191,244.0,1.0
2015,1.645283578716537,244,284.7699279785156,291.0657958984375,296.8099670410156,298.3513488769531,296.68194580078125,292.23095703125,285.01641845703125,48,0,7,10,11,5,3,-0.0418458682338364,-0.1901966902343333,-0.3138315312058077,0.2383638127930495,0.0574873664422561,0.1433544511409864,0.1486726602734798,244.0,1.0
2016,3.525565502637221,244,283.4967346191406,293.29876708984375,296.05810546875,296.15313720703125,295.25665283203125,290.89215087890625,280.8525085449219,25,0,6,27,15,5,2,-0.1111343635374465,0.0405440410621409,0.2989799189607133,0.4255912564912398,0.3291543051932944,0.1793067356640019,0.7933105801133002,244.0,1.0
2017,3.2398513345653157,244,283.8971252441406,290.5754089355469,294.6365966796875,299.392822265625,297.3395080566406,292.49298095703125,283.92510986328125,45,1,6,12,10,6,4,0.2577263675791043,-0.0656808934558749,-0.1029662988501966,-0.0563693980563679,-0.0568214225276263,0.074164844510886,0.0603433024963979,244.0,1.0
2018,2.3133089114848033,244,277.5555114746094,295.1527404785156,296.14581298828125,298.4298400878906,299.53314208984375,287.8871765136719,279.47259521484375,60,13,9,11,8,8,8,-0.1657775950431159,-0.0837182341136287,0.036669981852344,-0.0999892965645093,-0.3022993010586751,0.4710717067963248,0.1589285550590523,244.0,1.0
2019,9.323386342500832,244,284.2696533203125,289.9839782714844,296.0750732421875,298.2484436035156,296.1201477050781,290.52838134765625,279.3251953125,44,4,8,14,9,5,4,0.1591788206303939,-0.3226407335140996,0.0038384634380229,0.1921913609698332,0.2000556012002953,0.6102293571258536,0.2451582526596895,244.0,1.0
2020,-2.1899163723866195,244,280.9219970703125,290.4798889160156,295.5465087890625,298.3001708984375,298.7871398925781,291.4197692871094,279.4532165527344,51,15,5,14,11,4,11,0.2946973115527373,-0.1217998016371555,0.117306205473434,0.329283956712221,-0.1664673199374281,0.2539109788952298,0.2242521017144057,244.0,1.0
2021,-13.929471575537367,244,283.7877502441406,290.4557800292969,297.7905578613281,301.07208251953125,296.5973205566406,294.4046630859375,285.8812255859375,63,1,14,8,13,7,2,-0.1809431803871935,-0.1776805840315054,-0.2359532919597239,-0.0284480017407689,0.283970081702051,-0.1796707718124431,-0.0982544064982003,244.0,1.0
2022,3.810401362573998,244,277.1922912597656,289.3758544921875,294.49755859375,297.2148132324219,298.36505126953125,294.55035400390625,284.8006286621094,48,6,14,8,16,5,4,0.3635102808461471,0.4588261863249648,-0.0494990258394309,0.280543607288722,0.0621262832584444,-0.1358382033467816,-0.3129209504244276,244.0,1.0
1990,0.3269291902244831,245,281.08013916015625,288.9056396484375,294.9768981933594,295.5098571777344,296.3174743652344,293.8075866699219,281.51654052734375,31,4,6,18,10,6,4,0.1452888340297342,0.1760120254334128,0.2808552594057948,0.3413101743723719,0.1540370965444999,0.0995217600521053,0.0153026971084626,245.0,1.0
1991,2.822667445915915,245,285.22271728515625,289.70208740234375,295.0460205078125,296.59332275390625,298.35174560546875,290.595703125,278.9464111328125,34,10,7,21,13,6,4,0.2812029757945629,0.3678351733814385,0.1554627910199957,0.1850648980805397,-0.0961707891141302,0.2750126919828097,0.3782004631977888,245.0,1.0
1992,3.464279740700082,245,282.3269958496094,290.3930358886719,293.2342834472656,292.6636047363281,293.7326965332031,288.1920471191406,282.2607727050781,20,4,6,16,11,5,6,-0.0079592000534196,0.1672553307289175,-0.1063895865337951,0.3787212982325991,0.2414620264830103,0.4355957726521105,0.0106598779004835,245.0,1.0
1993,-0.14806858512638854,245,282.2383117675781,290.25653076171875,291.47991943359375,292.548583984375,293.5158996582031,287.44781494140625,281.4027099609375,13,2,10,30,7,4,5,0.0385806413645372,-0.0381684014893128,0.0681308079908218,0.4021520712230401,0.3272800503581945,0.5875840791387986,-0.1430658548669284,245.0,1.0
1994,-3.7148565024606093,245,283.4767150878906,290.4890441894531,292.98101806640625,294.5141296386719,294.4229431152344,292.7181701660156,283.8502197265625,16,0,9,25,13,3,4,-0.1380274448837792,0.1331540873767478,0.5059893948787273,0.1181927341372574,0.3833323608614281,-0.0806923047463248,0.1346667683343388,245.0,1.0
1995,-8.635770380702096,245,276.5345764160156,287.9591369628906,296.65777587890625,295.9065856933594,295.3651123046875,290.7561340332031,281.90118408203125,33,5,6,21,10,9,5,0.2372248818981738,0.2475592514768968,-0.1990831732884806,0.2574516616538084,0.5311373890920118,-0.1953947845896637,0.4989861007148,245.0,1.0
1996,2.089189780149148,245,278.35797119140625,285.8549499511719,294.2620544433594,294.8603820800781,297.2450256347656,288.08544921875,280.6448974609375,25,9,11,26,17,6,4,0.5261035463819456,0.1458774737041923,0.1405895228431136,0.4709165422877398,0.0450245592680115,0.283220394351096,0.4176715257612262,245.0,1.0
1997,-1.9404042471004637,245,279.03106689453125,287.5243835449219,294.9266357421875,295.9429931640625,296.2341003417969,292.9740905761719,281.6249694824219,28,8,6,13,17,4,5,0.1227208518772283,0.1161782488426351,0.2041501279128622,0.222854459182615,0.1858829387968151,0.1516904714359524,0.2461912009732087,245.0,1.0
1998,1.476155701632397,245,286.29681396484375,291.1773376464844,291.3305358886719,296.0677490234375,297.9917297363281,292.72772216796875,282.6840515136719,32,1,10,31,13,4,5,-0.2922749392006704,0.0951650629659206,0.3774728646260955,0.2059905429333194,0.0637621004273734,0.3931513397547552,0.2593969871834954,245.0,1.0
1999,5.83858968945799,245,283.9251708984375,287.5992431640625,291.38787841796875,294.7132873535156,295.29083251953125,288.4951477050781,281.84906005859375,19,0,8,19,18,3,4,0.064711774747091,0.487598668366202,0.1701641702313338,0.2313216944138847,0.0855983644851716,0.3049776410445098,0.0870817373625436,245.0,1.0
2000,-3.1531022836236815,245,281.6564636230469,288.30291748046875,290.8037414550781,296.0249938964844,294.9388732910156,289.0428466796875,283.66986083984375,20,4,7,20,15,4,5,0.3671804047903144,0.3494058342980416,0.3406071589677173,0.2193835862323694,0.3467657196126456,0.2248727150009048,-0.1547234657486374,245.0,1.0
2001,-1.9999420122964366,245,280.7478942871094,290.0426940917969,292.42791748046875,296.65826416015625,298.6366882324219,292.51177978515625,280.6123352050781,39,6,8,17,7,6,3,-0.0309415944826896,0.0751353322798942,0.0124640281336145,0.3994509914062877,-0.2700529029528086,0.0584838610653959,0.0045488216713561,245.0,1.0
2002,3.099965802503501,245,278.2263488769531,287.2560119628906,294.6304016113281,297.859130859375,292.897705078125,289.9997863769531,275.42578125,25,19,8,17,10,5,10,0.2950407882475682,0.010205037287132,0.1850924034493864,-0.042359072199055,0.7376648606839145,0.2728062386675889,0.3330704572853504,245.0,1.0
2003,2.6457476563961784,245,282.1380310058594,289.2584533691406,293.0466003417969,296.8097229003906,299.0293884277344,289.12066650390625,283.718994140625,40,7,9,17,13,10,2,0.363250813731566,0.0565438939075469,-0.2405510367347999,0.0045825722035161,-0.1912062296030225,0.3821658747728984,-0.0089909741136562,245.0,1.0
2004,-1.762596450618414,245,282.4130859375,285.19366455078125,289.6669006347656,294.634765625,290.8380432128906,289.9106140136719,280.9023132324219,8,4,5,19,10,2,7,0.0646045014837025,0.4666642632649848,0.2328818243758374,0.2398217008740207,0.531542654826956,-0.0047531810572051,0.3005021744263128,245.0,1.0
2005,3.2733181192856833,245,284.62921142578125,287.2378234863281,292.3306579589844,296.3959045410156,294.0322570800781,289.9541931152344,282.2211608886719,23,0,6,19,11,5,5,-0.0945514722403182,0.1773155790317578,0.5149939276650785,0.1065725102364382,0.0981164394997294,0.4001510810582545,-0.0715557653770064,245.0,1.0
2006,-1.143426199847294,245,286.5023193359375,288.9567565917969,293.7030029296875,298.23712158203125,296.81048583984375,290.0557861328125,278.12408447265625,36,6,10,15,19,3,3,0.449768104766558,0.1785333494765155,0.0780967441514073,-0.1489513408658261,0.1421630054255577,0.3307270042390114,0.279007815772403,245.0,1.0
