Year,Canola,region,average_max_temp_in_4,average_max_temp_in_5,average_max_temp_in_6,average_max_temp_in_7,average_max_temp_in_8,average_max_temp_in_9,average_max_temp_in_10,SPI_in_4,SPI_in_5,SPI_in_6,SPI_in_7,SPI_in_8,SPI_in_9,SPI_in_10,Region,Soil Zone
2014,-2.5887345139214446,157,279.2981262207031,289.758056640625,292.1125183105469,296.3072814941406,296.48150634765625,290.9423828125,284.7366027832031,0.6007516471654529,0.1021083828347336,0.5478421485441719,-0.0813586962325291,0.3868248978371416,0.2201468189800505,-0.0357659422557319,157,1
2015,6.601368545263526,157,285.0684814453125,290.4681091308594,296.77783203125,297.96136474609375,297.29046630859375,292.2818908691406,285.4001770019531,0.1526395593428758,-0.2646512939742703,-0.3014390835331773,0.3207647329446218,0.1700493445791892,0.2269123587558788,0.1249852512861221,157,1
2016,6.623277623837133,157,284.8282775878906,292.8021240234375,295.7231140136719,296.4643249511719,295.8825378417969,291.4511413574219,281.5289001464844,-0.1950571205130338,0.0237211551598605,0.2143195735020361,0.462809655328156,0.4371902451966375,0.2271072661619235,0.6449159539005901,157,1
2017,-5.385994806725268,157,284.0230407714844,291.3718566894531,294.72259521484375,300.2664794921875,297.6881103515625,292.97381591796875,284.81134033203125,0.3082113094612683,-0.1875668474762477,-0.0413725434010527,-0.1968423318224862,-0.210560625739715,0.0028347723128103,0.1124637872171604,157,1
2018,0.3393942723225578,157,278.6698913574219,295.4346008300781,295.86614990234375,297.9407653808594,299.96807861328125,288.41815185546875,280.23126220703125,-0.0313293445929863,-0.0525661183196026,0.2087116231105022,0.0813873167197045,-0.1371769203035057,0.4547838316183513,0.1124273996776058,157,1
2019,3.7765893707590195,157,284.4593505859375,289.8360900878906,295.7262268066406,297.8868713378906,296.48065185546875,290.3258972167969,278.9496765136719,0.1567159524883463,-0.29382197306845,0.0679681479404977,0.1680567743660972,0.2315852235725184,0.7859368616244314,0.197474033077453,157,1
2020,0.06559048858411387,157,281.7812805175781,291.1541748046875,295.6427917480469,297.7969970703125,299.5885314941406,292.59906005859375,280.1307067871094,0.1553709306078609,-0.1230032095582439,-0.0177612317192072,0.3732437152457865,-0.0790947325453615,0.1736671352067952,0.240962546753499,157,1
2021,-12.89711841768775,157,283.78863525390625,290.1643981933594,297.35791015625,301.6457824707031,297.2424011230469,295.37750244140625,285.9521789550781,-0.0594932612089614,0.0311678768175546,-0.3115855029825783,-0.1821782101022797,0.2656404363430317,-0.1115921321067695,0.0195620187533803,157,1
2022,1.6953627006115681,157,278.65509033203125,289.9427490234375,295.2643127441406,297.6279296875,299.5821533203125,295.6253967285156,285.0089111328125,0.3605728525038437,0.3310106507495444,-0.1555350822865265,0.2675047579052252,0.0280097401926537,-0.1024953046895329,-0.1927625989196553,157,1
1990,-3.8402280237268194,158,283.716796875,289.5818176269531,295.51336669921875,297.0447082519531,298.1511535644531,296.60748291015625,283.6705017089844,0.0276826506779723,0.3444322170356703,0.0635241660722653,0.2287994878836171,0.1632852528365288,-0.0035366045162717,0.0651961505836812,158,1
1991,8.014796881356808,158,286.52703857421875,290.16802978515625,295.58770751953125,297.2632751464844,299.0780944824219,292.2084655761719,281.7178955078125,0.2437980363159902,0.490755752640279,0.2164314742779427,0.2993680468057586,0.06568767405101,0.2288280452462938,0.2827107015470649,158,1
1992,6.625062921542195,158,284.1846618652344,291.99652099609375,295.0611267089844,293.42437744140625,295.0856018066406,290.1384582519531,283.4473571777344,0.0527991170657973,0.2070545010802705,-0.100028914704561,0.4897445058586529,0.2995721805336431,0.4021365176746693,-0.0500418650957407,158,1
1993,1.190688087046663,158,284.12066650390625,291.5826110839844,292.8798828125,292.8926696777344,294.5548400878906,288.7973327636719,283.0264892578125,0.0914618173281435,0.0568343478722732,0.0596532543930703,0.4293342228198537,0.4567594610532825,0.5383520568990986,-0.0769263320343605,158,1
1994,0.1113137704084437,158,284.7148742675781,291.856201171875,293.8289794921875,295.8652648925781,296.3165588378906,294.4141540527344,285.15399169921875,-0.1283430564941654,0.1711043255260175,0.4431239356317503,0.1160544407620169,0.449914294856983,-0.1032373538671956,0.1343451612077243,158,1
1995,-3.912819411128016,158,280.6869812011719,288.32769775390625,296.80255126953125,296.642578125,296.6554260253906,291.3624572753906,282.9056091308594,0.3179370151337949,0.3011947577158159,-0.055289492593841,0.3957068387735134,0.6323268747345192,-0.2166766944718557,0.4711056886169746,158,1
1996,-0.38171145756271585,158,279.3646240234375,286.5990295410156,294.9356384277344,295.94110107421875,298.7784118652344,289.39031982421875,281.5888977050781,0.5687837873334207,0.2564271223678612,0.1233937360282764,0.3836751642317492,-0.0574010652758345,0.3347427552945642,0.3741167897981387,158,1
1997,-5.195735222751267,158,280.6803894042969,289.2073669433594,296.2193298339844,296.94195556640625,298.0973815917969,295.2645568847656,283.8236999511719,0.2087698702825396,0.1557074544523536,0.257608790667887,0.1224568967018051,0.2967749103339069,0.0749434567289959,0.2336777890960819,158,1
1998,-2.0542676260095725,158,287.3361511230469,292.6194152832031,292.01727294921875,297.8537292480469,300.0632629394531,294.9591064453125,283.7490234375,-0.2276330456836663,0.1232332429324667,0.37836654655019,-0.0223740649443289,0.3047018042674982,0.281097647792305,0.3106850009853624,158,1
1999,1.3424411058338777,158,284.4506530761719,288.7090148925781,292.22125244140625,295.3454284667969,297.1601257324219,289.9349365234375,283.7342529296875,0.0916238089736447,0.4002277017918953,0.3140243308137905,0.342413679162441,0.0602204038020575,0.2391061823144924,0.0301558085740988,158,1
2000,2.594390972779088,158,282.8634338378906,288.89495849609375,291.4735107421875,297.00018310546875,296.957275390625,290.7221984863281,285.1416015625,0.3965652456673424,0.4334585543958622,0.3756402065341805,0.2383472849074336,0.3338588092200512,0.1488718199103413,-0.0943051065857671,158,1
2001,-2.3992817231024866,158,282.6041259765625,291.7989501953125,293.6419982910156,297.57452392578125,300.0743713378906,293.7917175292969,282.1976013183594,0.144536275506748,0.0632463434229486,-0.0441022608791189,0.4273228138017199,-0.007881078757216,0.0460947968011888,0.0950674972326573,158,1
2002,-5.736972212980877,158,279.11358642578125,287.5987243652344,294.51885986328125,298.5976867675781,293.7333679199219,291.39404296875,276.5555419921875,0.349057062940539,0.1526780965674724,0.3157313624032882,0.1287136202785786,0.7163052678631523,0.3577324106055541,0.4882287081130539,158,1
2003,-12.019421567757517,158,283.4390563964844,289.4893493652344,293.43304443359375,299.1976623535156,301.4493408203125,291.2481689453125,285.233154296875,0.3929842174566344,0.1001098343853821,-0.2048670285545201,-0.1356652018855825,-0.1468071945997651,0.3500551823239053,0.0109120348659007,158,1
2004,-1.0466297874323942,158,284.34649658203125,286.36248779296875,290.0736999511719,295.1722717285156,292.0030822753906,291.41571044921875,281.90142822265625,0.0285943058453155,0.5841591396732266,0.1079456513740948,0.4148075960000936,0.5456564558036812,0.0742979435477056,0.3067775240071999,158,1
2005,3.780048585993015,158,285.22979736328125,287.95318603515625,293.0396423339844,297.1686706542969,295.20916748046875,291.41375732421875,284.08770751953125,-0.1731272990589971,0.2716422514300511,0.5379580524297398,0.1843319368496364,0.4097696960802321,0.1609425775561339,-0.0407556471321967,158,1
2006,-0.13679999050546598,158,287.80316162109375,290.05609130859375,294.07769775390625,299.240966796875,298.9308166503906,290.58685302734375,279.36328125,0.3697397845952579,0.2141175465125363,0.2057629877098756,-0.0858617826421184,0.0399093719491583,0.4440536130836884,0.2450036614167169,158,1
2007,-4.798407431902191,158,283.1109619140625,290.411865234375,294.2226867675781,300.7007751464844,295.82086181640625,290.3436279296875,283.5185852050781,0.0575472738201847,0.3412904016981473,0.2250535699772981,-0.1830364122301071,0.1779138303574235,0.2346210031757347,0.2271970301692905,158,1
2008,-2.1047737381971565,158,283.4510192871094,288.9490966796875,292.3082580566406,296.7434997558594,296.91204833984375,289.0714416503906,282.4380798339844,0.3092663108392969,-0.1625623817065827,0.1285094318377742,0.4899794163041731,0.1417142256468071,0.0224199120626194,0.0462321259970437,158,1
2009,13.542255704535226,158,280.7213134765625,288.0941467285156,293.11846923828125,293.89495849609375,294.85748291015625,296.2102966308594,277.75738525390625,0.1380166496404656,0.176732579738044,-0.0411622692506229,0.1996934593688929,0.3061370701028707,0.0155044235723315,0.7327093861735499,158,1
2010,4.44624904141666,158,285.9777526855469,286.6883239746094,292.8038330078125,296.1426696777344,295.4040832519531,288.3812561035156,285.454833984375,0.1387038108900094,0.5295452962617426,0.3566498625638536,0.4229310681231044,0.5789745855818241,0.5450612525009766,-0.1270124273250552,158,1
2011,-3.594516486600156,158,280.84014892578125,287.16107177734375,292.7331848144531,297.9056091308594,298.13897705078125,292.3212890625,284.6663818359375,-0.0471276097073612,0.2973161477217415,0.3159295939677334,0.1250807578664969,0.0343411901108898,-0.0087209384703643,0.1645239951764796,158,1
2012,-4.380040879515207,158,283.4300231933594,288.43194580078125,294.5234375,299.02728271484375,297.8599853515625,294.6164245605469,280.30487060546875,0.3475845512692326,0.4598021488917523,0.0693917291269591,0.353119365929436,0.0573849602830516,-0.3136934650062362,0.4348797670634042,158,1
2013,9.287339632524162,158,274.4198913574219,290.4913330078125,293.689453125,295.7696533203125,297.6658630371094,294.6797790527344,282.0655822753906,0.1639402291314032,-0.1726814343128314,-0.069580311790945,0.2535485577416282,-0.0199337652336726,0.0810089651350736,-0.128268563645457,158,1
2014,-3.8078251172144952,158,279.6026916503906,289.94952392578125,292.1987609863281,296.54168701171875,296.6178894042969,291.0947265625,284.869140625,0.621272126770947,0.1088439592931985,0.5359228668300795,-0.0045466176146948,0.3640246133181343,0.3001752455873412,-0.031395141377769,158,1
2015,5.4222512681485995,158,285.2550964355469,290.7295227050781,297.03289794921875,298.0132141113281,297.3687438964844,292.4281921386719,285.60833740234375,0.1710767906199827,-0.2983994725941458,-0.3385079004617533,0.323989911953113,0.1482456942070379,0.2162964638269601,0.1255466961609203,158,1
2016,11.827568788613462,158,285.0863952636719,293.0555725097656,295.9089660644531,296.73248291015625,296.0244140625,291.6300048828125,281.4796142578125,-0.1980699100857682,0.0881212589864474,0.1393684484741877,0.3817898241474374,0.3899585696231437,0.233671391810632,0.6298132717724801,158,1
2017,-4.734699630040193,158,284.0379943847656,291.7043151855469,295.09326171875,300.655517578125,298.1244812011719,293.2484130859375,284.9056701660156,0.3796906582599785,-0.1510038731487417,-0.0148085412698322,-0.1735845087702119,-0.0698538213312439,-0.0638925954809086,0.1905408346010279,158,1
2018,0.9609775336010671,158,279.09344482421875,295.61444091796875,296.10577392578125,298.0531921386719,300.1377868652344,288.4316101074219,280.4801330566406,-0.0204629527121179,0.0059322250504839,0.1501959132524375,0.0948448505100392,-0.0856596195368701,0.4689796593023045,0.0961223660707757,158,1
2019,10.06189583234407,158,284.64874267578125,290.0413818359375,295.7833557128906,297.9353942871094,296.5372619628906,290.4907531738281,279.161376953125,0.1836497265991908,-0.2543245323820199,0.1094668967046611,0.1603122257968227,0.2893913531690599,0.6267220660962002,0.1807324619469818,158,1
2020,-0.9819447338111615,158,281.9587707519531,291.47393798828125,295.74755859375,297.925537109375,299.8267517089844,292.884765625,280.3802490234375,0.1578869857899,-0.040289485303726,-0.0311207722187858,0.4068526987339712,-0.2236902739280559,0.2085713359644206,0.2386578580662385,158,1
2021,-19.973862083157837,158,284.0148010253906,290.4530944824219,297.6909484863281,301.9856262207031,297.4949035644531,295.8884582519531,286.1456604003906,-0.0756997094195167,-0.0719621094298817,-0.2833306606525377,-0.1318094081742662,0.2506030378927286,-0.0492087865412739,0.0456292507775679,158,1
2022,1.8926569938633335,158,279.20208740234375,290.28778076171875,295.6062927246094,298.0671691894531,300.0433349609375,295.8810119628906,285.3174133300781,0.3005976910130392,0.4048402184084926,-0.2017554677870383,0.1885215949944976,0.0776792172465895,-0.1267579236525707,-0.1963837935657417,158,1
1990,2.265520026294489,181,281.9617004394531,289.3395080566406,295.6532287597656,296.5458068847656,298.24798583984375,294.5977478027344,282.6761169433594,-0.0131601150617101,0.1429407038313073,0.23751278775495,0.1201730744871844,0.1211860248689458,0.1111715224099674,-0.0131854022086349,181,1
1991,2.3143362252764526,181,286.09320068359375,291.03314208984375,295.9079895019531,297.1292419433594,299.30645751953125,290.9142761230469,279.2615661621094,0.306243096716147,0.2384787490302201,0.0350567451705827,0.1180906280590036,-0.0926627254374725,0.2981287120162454,0.4410713034581773,181,1
1992,-1.3756732904561382,181,282.6419982910156,291.6400146484375,293.6264953613281,293.1803283691406,294.8313293457031,289.12567138671875,282.6673278808594,0.1935370418862579,0.2086844080298982,-0.1452156605737385,0.2772815682679737,0.2704693605229722,0.4514409006483621,-0.1621747874314865,181,1
1993,-0.8046408531600271,181,282.8992004394531,291.0988464355469,292.61798095703125,293.4814758300781,294.2374572753906,288.30914306640625,281.6473083496094,0.0671039400299589,-0.1940779431620504,0.0260931800837116,0.2865455750665904,0.3937637475269753,0.5481575213756229,-0.0791079272065704,181,1
1994,-1.5724081701428503,181,284.26031494140625,291.4879150390625,293.9945983886719,295.28253173828125,295.0948791503906,293.5480041503906,284.7257995605469,0.0286672092637661,0.0922524895467432,0.5017677473598672,0.1221539461838546,0.2888612791960127,-0.1650588807103054,0.0295698914979779,181,1
1995,-4.879001201840222,181,275.99041748046875,288.47857666015625,296.9748840332031,296.788330078125,296.5364685058594,291.4576721191406,282.48614501953125,0.2288547819018795,0.2467921547792964,-0.1479584412436925,0.3216233064302314,0.3211916284034911,-0.2586626004733915,0.2932783059622383,181,1
1996,3.075580051747856,181,278.0251159667969,286.8628845214844,295.3928527832031,295.5735168457031,297.827392578125,289.2889404296875,280.93035888671875,0.4967551988071514,-0.0580688675288719,0.0763939219165815,0.4770595622534156,0.0843224855916879,0.2372721435803986,0.4688800014965812,181,1
1997,-1.6092225203495545,181,279.78729248046875,288.067626953125,296.7765197753906,296.64849853515625,296.7598571777344,293.1742858886719,282.0620422363281,0.0485964928225446,0.0712626394819878,0.0100184276324002,0.4707109030262074,0.2486607212071963,0.062797329900473,0.3022676316341515,181,1
1998,0.8676009319882887,181,287.35833740234375,291.6632385253906,291.9065246582031,296.65557861328125,298.2918701171875,293.2583312988281,283.75994873046875,-0.2840550736359371,0.1540094109591519,0.3936788867563715,0.2108595932018346,0.238357458564971,0.30592252641077,0.1887722168354639,181,1
1999,2.605598669611588,181,284.8785400390625,288.7140197753906,292.2745056152344,295.635498046875,295.7391357421875,289.1961364746094,282.2392578125,0.0814865152738038,0.5798244690197599,0.2126728854694093,0.2449442809855986,0.1299383541942559,0.363354083008669,0.2043305229127009,181,1
2000,2.104770692520333,181,282.7729187011719,289.14215087890625,291.5480651855469,296.92840576171875,295.865966796875,289.7325134277344,284.4562683105469,0.4980081682671208,0.1544992952342295,0.2301344325967549,0.2587807806156957,0.397743505625818,0.3330356804862914,0.0514654622704454,181,1
2001,-1.8358668889706031,181,280.7966003417969,290.70050048828125,292.5920715332031,296.6784362792969,298.7407531738281,292.8272399902344,281.270751953125,0.043377617393071,0.1767070315775983,0.1620054274705296,0.3301481805163886,-0.2672563566636267,0.1379149152034054,0.0888319013429382,181,1
2002,2.0855473326879093,181,279.4972229003906,287.75640869140625,295.26971435546875,298.1407165527344,293.53436279296875,290.9261169433594,276.3941955566406,0.3552208190730339,0.0101844044250846,0.1848122455419702,0.0249926896307295,0.6805614025750713,0.171633127855931,0.3448653111978108,181,1
2003,-7.131864160368124,181,282.7405700683594,290.1882019042969,293.41632080078125,297.4082946777344,300.05938720703125,290.6189880371094,285.0355224609375,0.4701424933756316,0.1415739530370901,-0.0697927950807053,0.1891350671560288,-0.231667054912449,0.3583389449518595,0.1338409899866007,181,1
2004,-4.788101368138712,181,283.3397521972656,285.6728515625,290.7658386230469,295.3541564941406,291.647705078125,291.4880676269531,282.1126708984375,0.0783373943850684,0.4905228088244572,0.0811185291091861,0.1325731557900455,0.4515378731616805,0.0260181224613663,0.2689256053542548,181,1
2005,4.6154260409768355,181,285.12176513671875,288.0348205566406,293.41412353515625,297.01776123046875,295.1314697265625,291.32025146484375,283.17694091796875,-0.1221150117618858,0.2780969759665719,0.485828402929462,0.1979856539147045,0.0204761154138901,0.1622991163416518,0.041474588575428,181,1
2006,5.4814310319560136,181,286.9080810546875,290.0250549316406,294.5641174316406,299.264404296875,298.0218200683594,290.69183349609375,279.5112609863281,0.3927360457631922,0.1530001288537693,0.2262415458482551,-0.2336896137268937,-0.1170130162121579,0.2343494876392055,0.2270478070370907,181,1
2007,-4.591389691779355,181,283.29803466796875,289.6333312988281,294.1392517089844,299.4641418457031,295.1983947753906,290.70318603515625,283.3670654296875,-0.0548852128263952,0.2923107704129795,0.2828822620791448,-0.1080717184977497,0.2007906184790656,0.3961029213321559,-0.0301085817842914,181,1
2008,7.39696386977073,181,282.8753967285156,288.8158264160156,292.7250671386719,295.9713439941406,297.3548583984375,289.4782409667969,282.8890380859375,0.1067165862809355,-0.2454550627324452,0.1081952355229538,0.270759281949798,0.0353847024134989,0.1487587499748387,0.0347024396743655,181,1
2009,9.044656269492748,181,281.67132568359375,288.2175598144531,294.4174499511719,295.16253662109375,294.8915100097656,296.2362365722656,278.7961120605469,0.3180401136643046,0.1364958100174292,-0.0921828570998367,0.1430345533219554,0.2881716207013253,-0.2918201550166442,0.6630139778235339,181,1
2010,-3.2447479702074062,181,286.89508056640625,287.3980712890625,292.6568908691406,296.0235595703125,294.8697509765625,288.1580505371094,285.2151794433594,0.1660678130738311,0.5784617166653696,0.4415615105989153,0.2371899266002343,0.4279642681216986,0.3873941719840294,-0.1315343654464847,181,1
2011,-15.072977924622112,181,280.25537109375,287.0329284667969,292.8702087402344,297.6529846191406,297.5160827636719,291.1970520019531,283.9810791015625,0.1810842528085209,0.2363074744978988,0.2120835746710182,0.0923806389256461,0.1404086065861861,-0.0960351242729621,0.0785070103455265,181,1
2012,-12.240033593751352,181,284.3571472167969,288.1443176269531,294.36553955078125,298.62969970703125,296.78155517578125,293.2846374511719,280.5271301269531,0.4468487276203596,0.3627690301338556,0.2612408425456771,0.1358837244243157,0.0642147807430243,-0.3633646676138904,0.32913603292485,181,1
2013,10.051823796577139,181,274.0396423339844,289.89300537109375,293.7832336425781,296.0158386230469,298.03485107421875,294.5282897949219,281.2181396484375,0.1882733560199889,-0.1901951640270187,0.0534884135701464,0.1367950346979084,0.0347036582908955,0.1257760225902809,-0.0321160131724175,181,1
2014,-2.2029896738023425,181,277.1013488769531,289.8953857421875,292.48468017578125,295.8521728515625,296.2939147949219,291.12457275390625,283.9507751464844,0.5649590881981755,0.102250477864063,0.4910468859582959,-0.1489635093582133,0.4715841843720368,0.1721162817471276,-0.1034494716202826,181,1
2015,5.533371141103622,181,284.7875671386719,290.6826171875,296.2986755371094,298.2436218261719,297.1483459472656,292.5587158203125,284.9307556152344,-0.0630011776495962,-0.1254917138693774,-0.0972950666870671,0.27285676498765,0.0181683753213191,0.0632095487926391,0.1822872264565118,181,1
2016,0.6009062412950499,181,282.7809753417969,293.30511474609375,295.83868408203125,296.3863525390625,295.9162902832031,291.08941650390625,281.77288818359375,-0.0356264878900097,-0.0063747941252983,0.4536616557545597,0.2929197636114834,0.3195585830145693,0.1010753676255633,0.7998598991540364,181,1
2017,2.106928622230022,181,284.0856018066406,290.5999755859375,294.6518249511719,299.380126953125,297.42645263671875,292.2470703125,283.705810546875,0.2465225730556666,-0.0756905210457355,-0.0375395202207315,-0.0843779954196612,-0.1918783792054023,0.1592864037298078,-0.0186406681095993,181,1
2018,1.136705921171199,181,277.8116149902344,295.06878662109375,296.2694091796875,297.8542785644531,299.2452087402344,288.3460388183594,279.1347351074219,-0.1434028124495828,-0.0454540426307728,0.1886173481563352,-0.1634358694489964,-0.340629426309015,0.5219235535711049,0.2563949153469681,181,1
2019,9.29765750539783,181,284.1952819824219,290.1387023925781,295.9739074707031,298.42779541015625,296.0724792480469,290.65948486328125,279.1426696777344,0.2430723389213539,-0.2542004564482287,-0.034791776348444,-0.0315325629684394,0.1670496653667737,0.6327577674135507,0.3413066284009134,181,1
2020,3.0197833749099274,181,281.0588073730469,290.1260986328125,296.27813720703125,298.8623046875,299.1883850097656,291.4338684082031,279.3230285644531,0.333847111877413,-0.2426617396533067,0.0814701289897049,0.2703076651934474,-0.1642468506333907,0.2367236606067767,0.2436247547741966,181,1
2021,-7.60002925354862,181,284.32098388671875,290.6092224121094,297.95220947265625,301.19061279296875,296.8603210449219,294.53436279296875,286.3387451171875,-0.1961071837193639,-0.2662798683585246,-0.2411111868732768,-0.1057711537768989,0.2718618770405052,-0.1568237767087256,-0.1015679762572465,181,1
2022,-4.655661185286775,181,277.1265563964844,288.94635009765625,294.5577697753906,297.1751403808594,298.1396179199219,294.0270080566406,284.7653503417969,0.4738172629786911,0.3625365729039706,0.0746896818632089,0.2643465422142877,0.1176530670774816,-0.0799947167906177,-0.2548496196094897,181,1
1990,4.881329047833862,183,282.5864562988281,289.3753662109375,295.7681884765625,296.9266357421875,298.9078674316406,295.3028869628906,283.28521728515625,0.0641816775725908,0.2251897093911234,0.2078633279574782,0.1241799255199261,0.1485687571309239,0.1134104470398032,-0.0184846395909957,183,1
1991,2.1385888685003103,183,286.3263244628906,291.0891418457031,296.2256774902344,297.5532531738281,299.24981689453125,291.28607177734375,280.0282287597656,0.3109460974238597,0.2410640768889596,0.0027653789886163,0.2419246074760503,-0.0072638145339836,0.3173908283382243,0.3469159836818782,183,1
1992,4.163066191844237,183,282.9526062011719,291.8260192871094,294.0007019042969,293.4223327636719,295.03680419921875,289.4605407714844,283.0726318359375,0.1609812065671803,0.1706580031703014,-0.1878441264254067,0.3375554167384682,0.3189657320865703,0.3803565395444021,-0.131258853316346,183,1
1993,0.9546932333994249,183,283.0633544921875,291.3455810546875,292.8540954589844,293.65972900390625,294.4986267089844,288.65228271484375,282.2147216796875,0.1661639469901305,-0.2446219011198781,0.0572402240993235,0.3585735260859976,0.3272857590487077,0.5923196774339113,-0.0445959662864662,183,1
1994,-0.8864842529628305,183,284.3948974609375,291.6956481933594,293.9956359863281,295.5058288574219,295.4668884277344,293.9344177246094,284.97857666015625,-0.0044712690608577,0.093561486770705,0.4882950785919632,0.1284473050610742,0.2771107730815417,-0.1656098779960909,0.0241494586265977,183,1
1995,-12.360444236647613,183,277.31134033203125,288.4501647949219,297.00408935546875,297.1102600097656,296.968017578125,291.6030578613281,282.7677001953125,0.2050751628374095,0.2984165014460728,-0.0345933771537657,0.2921992991942204,0.3380846694274477,-0.2062534072137687,0.3398977350423254,183,1
1996,1.8328132823450964,183,278.1417236328125,287.0402526855469,295.3985900878906,295.78240966796875,298.30255126953125,289.5525817871094,281.05828857421875,0.5269280422667723,-0.0266505187478107,0.1788051532797774,0.4653189493328622,0.0114382924994242,0.222538475870975,0.401216181721959,183,1
1997,-2.7071389867642246,183,279.98162841796875,288.44610595703125,297.1055908203125,296.8698425292969,297.1929626464844,293.68890380859375,282.5697937011719,0.0275166969849213,0.0521694568961595,-0.0578524012152507,0.4915188583928391,0.1894971643116596,0.0451937469706043,0.2438049421970499,183,1
1998,-0.679536277477709,183,287.31597900390625,291.7578430175781,291.8713073730469,297.165771484375,298.78009033203125,293.8410339355469,283.9864501953125,-0.2115543347969783,0.1136728371591489,0.3943434023008784,0.1668546448654211,0.2230053939319343,0.3015547205841526,0.2329868912343218,183,1
1999,3.615283934486296,183,284.83154296875,288.5866394042969,292.2564697265625,295.78558349609375,296.194580078125,289.4221496582031,282.59942626953125,0.0345064069121203,0.6041867146757146,0.1675790748339991,0.2654939930612947,0.1246750651518527,0.3518524494992066,0.1480712023739445,183,1
2000,0.4773216491277772,183,283.0278625488281,289.1341247558594,291.5967102050781,297.1343688964844,296.12994384765625,289.94781494140625,284.8613586425781,0.4652821451880023,0.2164899511655017,0.2586261086951436,0.242723643103188,0.3925002662052556,0.2357129777325301,0.0010017017220794,183,1
2001,-2.594209930646052,183,280.8181457519531,290.81402587890625,292.8688049316406,296.9269104003906,299.0184631347656,293.2132568359375,281.8312072753906,0.068708697154502,0.1332880219592007,0.1409004837755536,0.3726980652714147,-0.310540218478844,0.0220463040541881,0.1051352571831831,183,1
2002,-1.9978270257107553,183,279.9403381347656,287.536865234375,295.3511657714844,298.3612365722656,293.5695495605469,291.1909484863281,276.51190185546875,0.4101895807699002,0.0476751758889027,0.1750876454448755,0.1118051582629827,0.7154849864927317,0.2151680788282162,0.3424313085397288,183,1
2003,-2.1342266180979763,183,282.8399963378906,290.09844970703125,293.59619140625,298.04559326171875,300.4103698730469,291.0304870605469,285.50103759765625,0.4292653170998536,0.1453360684992618,-0.1361757926014989,0.128855919775211,-0.1801268827080954,0.3321321595382412,0.1241388506893863,183,1
2004,-9.003408707807711,183,283.5760192871094,286.0235595703125,290.6782531738281,295.6583251953125,291.781005859375,291.64447021484375,282.1628112792969,0.0764801582344791,0.5141283100493096,0.1099250129111481,0.165335252784462,0.4886582280004929,0.0019250423445626,0.2284258225099104,183,1
2005,-0.20651959824605726,183,284.8417053222656,287.8516845703125,293.3199157714844,297.36322021484375,295.3288879394531,291.47418212890625,283.3072204589844,-0.1281061136511043,0.3189564043065716,0.4826902041177788,0.0844716434786073,0.142749689472466,0.1114008660430717,0.0073795416805268,183,1
2006,1.2586435023380211,183,287.4466247558594,290.0173645019531,294.6123046875,299.58746337890625,298.4232482910156,291.1401062011719,279.51239013671875,0.3499955212441857,0.0707804810554769,0.2664012357951773,-0.2599718834675044,-0.1393091784898674,0.2996718233601133,0.2219636825367579,183,1
2007,-3.808975894400419,183,283.4728698730469,289.8863220214844,294.4089050292969,300.1203308105469,295.5767517089844,290.92913818359375,283.5584411621094,-0.0293187223534686,0.3361295854828626,0.2075255013186557,-0.1323010187659446,0.1467843087661454,0.3408972127010352,0.0325480951971008,183,1
2008,7.190622211538628,183,283.5370178222656,289.10028076171875,292.6733093261719,296.4553527832031,297.7125244140625,289.5787658691406,283.05291748046875,0.1712471440105617,-0.275363860809169,0.0849442051896516,0.1265877283714059,-0.0106323776212438,0.194073595924092,-0.012377285308724,183,1
2009,9.455932010435767,183,281.79180908203125,288.4174499511719,294.47198486328125,295.23590087890625,295.14495849609375,296.60711669921875,278.85601806640625,0.2831193296257933,0.0852637356535431,-0.1222130260246503,0.0717250976745842,0.2688308369283551,-0.2282475605223674,0.710359470303619,183,1
2010,1.489875306668626,183,286.7168273925781,287.3370666503906,292.6173095703125,296.2341003417969,295.251708984375,288.3040466308594,285.4351501464844,0.1794246140463745,0.6294078427157818,0.5110270522148576,0.2221771615084284,0.4914167316492794,0.4334614799562491,-0.0931718528253222,183,1
2011,-3.108963894421038,183,280.43426513671875,286.849365234375,292.9314270019531,297.9848327636719,297.8554382324219,292.2532958984375,284.521728515625,0.2035473610132579,0.2809518007887832,0.2080821836519076,0.0447283631875362,0.0790106690777036,-0.1180104064236867,0.0401413120065172,183,1
2012,-10.540585592833214,183,284.39459228515625,288.2156677246094,294.4688415527344,298.9959716796875,297.25592041015625,293.9938659667969,280.6877746582031,0.4164996938436005,0.3547519764332967,0.2464226490416228,0.1365985843690152,0.0508811039941633,-0.3198857586295128,0.3573604924679326,183,1
2013,10.493144895399418,183,274.7059326171875,290.09271240234375,294.03521728515625,296.3330993652344,298.10260009765625,294.7200012207031,281.5082702636719,0.2161727450248273,-0.1488697750317551,-0.0462966100500695,0.184741871088258,0.0732073842349335,0.1315116309072043,-0.0755433160932683,183,1
2014,-1.6041316127189482,183,277.9460754394531,290.06829833984375,292.6604309082031,296.1417541503906,296.65093994140625,291.3876953125,284.41644287109375,0.5693294264307426,0.1134423327075874,0.5421574866668031,-0.1734643074112882,0.3850935552008797,0.1492145636412196,-0.2132127688018499,183,1
